DateTime, Open, High, Low, Close, Volume
0000-00-00 11:35:00,454.93,454.98,453.83,453.98,564602
0000-00-00 11:40:00,453.99,454.3801,453.89,454.28,490352
0000-00-00 11:45:00,454.28,454.32,453.85,453.97,557952
0000-00-00 11:50:00,453.975,454.26,453.6,453.811,494704
0000-00-00 11:55:00,453.815,453.9,453.48,453.51,483036
0000-00-00 12:00:00,453.5,453.75,453.18,453.6,637607
0000-00-00 12:05:00,453.605,453.92,453.54,453.72,443384
0000-00-00 12:10:00,453.7301,453.87,453.55,453.69,313100
0000-00-00 12:15:00,453.69,453.69,453.07,453.09,413972
0000-00-00 12:20:00,453.1,453.28,452.8,453.0341,617839
0000-00-00 12:25:00,453.025,453.06,452.72,452.77,394505
0000-00-00 12:30:00,452.77,452.98,452.67,452.9,543057
0000-00-00 12:35:00,452.89,453.28,452.6963,453.16,532511
0000-00-00 12:40:00,453.14,453.2,452.81,452.87,334066
0000-00-00 12:45:00,452.88,453.29,452.78,453.275,444641
0000-00-00 12:50:00,453.26,453.55,453.15,453.51,526558
0000-00-00 12:55:00,453.52,453.73,453.34,453.558,472002
0000-00-00 13:00:00,453.55,453.62,453.36,453.5401,278685
0000-00-00 13:05:00,453.54,454.35,453.44,454.31,546832
0000-00-00 13:10:00,454.34,454.42,454.23,454.35,432483
0000-00-00 13:15:00,454.34,454.66,454.23,454.62,568389
0000-00-00 13:20:00,454.61,454.67,454.35,454.37,439750
0000-00-00 13:25:00,454.37,454.47,454.05,454.185,386101
0000-00-00 13:30:00,454.18,454.21,453.71,453.83,436354
0000-00-00 13:35:00,453.81,453.83,453.62,453.64,342749
0000-00-00 13:40:00,453.63,453.6333,453.16,453.17,423012
0000-00-00 13:45:00,453.17,453.29,452.82,452.93,570322
0000-00-00 13:50:00,452.935,452.94,452.5,452.65,598729
0000-00-00 13:55:00,452.66,453.09,452.6,453.02,435118
0000-00-00 14:00:00,453.02,453.17,452.67,452.75,541724
0000-00-00 14:05:00,452.76,452.94,452.62,452.73,459222
0000-00-00 14:10:00,452.74,452.99,452.6,452.84,379421
0000-00-00 14:15:00,452.83,453.32,452.68,453.32,469957
0000-00-00 14:20:00,453.33,453.47,453.02,453.22,502878
0000-00-00 14:25:00,453.23,453.3898,452.83,452.95,361913
0000-00-00 14:30:00,452.93,452.99,452.69,452.77,467376
0000-00-00 14:35:00,452.78,453.11,452.5,452.58,388770
0000-00-00 14:40:00,452.58,453.14,452.48,453.08,340390
0000-00-00 14:45:00,453.05,453.21,452.64,452.95,465333
0000-00-00 14:50:00,452.94,453.14,452.82,452.93,297116
0000-00-00 14:55:00,452.93,453.17,452.375,452.51,507320
0000-00-00 15:00:00,452.5,452.77,452.1,452.1238,769419
0000-00-00 15:05:00,452.13,452.2,451.73,451.87,850775
0000-00-00 15:10:00,451.88,451.95,451.27,451.42,1076622
0000-00-00 15:15:00,451.41,451.61,451.17,451.28,789146
0000-00-00 15:20:00,451.28,451.86,451.05,451.8499,1045954
0000-00-00 15:25:00,451.84,451.85,451.34,451.4002,618716
0000-00-00 15:30:00,451.4,451.4,450.72,450.76,1301679
0000-00-00 15:35:00,450.75,450.97,450.5,450.66,1219192
0000-00-00 15:40:00,450.68,450.9399,450.471,450.8119,1153022
0000-00-00 15:45:00,450.83,450.89,449.96,450.03,1771488
0000-00-00 15:50:00,450.03,451.33,449.82,450.89,2531652
0000-00-00 15:55:00,450.91,451.25,450.49,451.1,3933954
0000-00-00 16:00:00,451.12,453.3896,451.03,451.31,2560177
0000-00-00 16:05:00,451.33,451.45,450.9816,451.36,490991
0000-00-00 16:10:00,451.36,451.39,450.975,451.23,134751
0000-00-00 16:15:00,451.2,453.0,451.2,451.38,69815
0000-00-00 16:20:00,451.38,451.39,451.25,451.29,78994
0000-00-00 16:25:00,451.25,451.31,451.2,451.29,9657
0000-00-00 16:30:00,451.28,451.38,451.28,451.38,28337
0000-00-00 16:35:00,451.38,451.4,451.37,451.4,51606
0000-00-00 16:40:00,451.4,451.45,451.03,451.03,146935
0000-00-00 16:45:00,451.42,451.51,451.42,451.48,43266
0000-00-00 16:50:00,451.51,451.58,451.5,451.58,27786
0000-00-00 16:55:00,451.6,451.68,451.6,451.68,96687
0000-00-00 17:00:00,451.68,451.73,451.68,451.7,9747
0000-00-00 17:05:00,451.69,451.7,451.65,451.7,1446
0000-00-00 17:10:00,451.69,451.74,451.69,451.74,2447
0000-00-00 17:15:00,451.66,451.74,451.66,451.74,1410
0000-00-00 17:20:00,451.72,451.75,451.71,451.75,6950
0000-00-00 17:25:00,451.75,451.84,451.65,451.84,12077
0000-00-00 17:30:00,451.78,451.8,451.7,451.8,10678
0000-00-00 17:35:00,451.8,451.86,451.8,451.85,21964
0000-00-00 17:40:00,451.81,451.83,451.81,451.81,2893
0000-00-00 17:45:00,451.78,451.78,451.76,451.76,825
0000-00-00 17:50:00,451.75,451.77,451.75,451.77,1529
0000-00-00 17:55:00,451.75,451.77,451.74,451.75,9559
0000-00-00 18:00:00,451.7,451.71,451.53,451.53,22987
0000-00-00 18:05:00,451.53,451.54,451.41,451.42,21180
0000-00-00 18:10:00,451.44,451.49,451.42,451.42,11174
0000-00-00 18:15:00,451.39,451.41,451.35,451.4,2924
0000-00-00 18:20:00,451.4,451.4,451.25,451.25,3764
0000-00-00 18:25:00,451.27,451.27,451.16,451.22,5640
0000-00-00 18:30:00,451.24,451.38,451.24,451.36,4208
0000-00-00 18:35:00,451.38,451.4,451.28,451.3,6976
0000-00-00 18:40:00,451.34,451.45,451.34,451.44,7596
0000-00-00 18:45:00,451.47,451.47,451.42,451.42,804
0000-00-00 18:50:00,451.45,451.5004,451.45,451.5,4211
0000-00-00 18:55:00,451.51,451.51,451.48,451.48,1200
0000-00-00 19:00:00,451.4704,451.49,451.44,451.48,4121
0000-00-00 19:05:00,451.4204,451.46,451.3504,451.4,2394
0000-00-00 19:10:00,451.4,451.4,451.35,451.35,2700
0000-00-00 19:15:00,451.34,451.36,451.33,451.36,1562
0000-00-00 19:20:00,451.38,451.38,451.38,451.38,100
0000-00-00 19:25:00,451.36,451.36,451.23,451.31,1458
0000-00-00 19:30:00,451.28,451.38,451.26,451.38,1610
0000-00-00 19:35:00,451.32,451.36,451.3,451.3,1777
0000-00-00 19:40:00,451.35,451.59,451.35,451.59,11836
0000-00-00 19:45:00,451.57,451.57,451.44,451.44,1368
0000-00-00 19:50:00,451.44,451.49,451.44,451.49,1952
0000-00-00 19:55:00,451.42,451.42,451.27,451.27,7589
